iter	Accuracy	Logloss
883	0.790636144	0.5754711463
884	0.7908662142	0.5753723669
885	0.790636144	0.5752850425
886	0.790636144	0.5752018142
887	0.7907511791	0.5751156745
888	0.7905211089	0.5750251115
889	0.7908662142	0.5749385634
890	0.7908662142	0.5748575061
891	0.790636144	0.574787367
892	0.7907511791	0.5747031858
893	0.790636144	0.5746049507
894	0.790636144	0.5745215633
895	0.790636144	0.5744227632
896	0.7907511791	0.5743288132
897	0.7907511791	0.5742418663
898	0.7907511791	0.5741522342
899	0.7908662142	0.5740744416
900	0.7908662142	0.5739731184
901	0.7908662142	0.5738723156
902	0.790636144	0.5737832697
903	0.7907511791	0.5736893458
904	0.790636144	0.5735999173
905	0.7905211089	0.5735045907
906	0.790636144	0.5734137428
907	0.790636144	0.5733218263
908	0.7905211089	0.5732246849
909	0.7905211089	0.5731322276
910	0.7905211089	0.5730289309
911	0.7905211089	0.5729427865
912	0.7905211089	0.5728521891
913	0.7902910388	0.57277663
914	0.7904060739	0.5726818477
915	0.7902910388	0.5725926423
916	0.7902910388	0.5725163344
917	0.7904060739	0.572430956
918	0.7902910388	0.572352357
919	0.7902910388	0.5722555874
920	0.7904060739	0.5721785954
921	0.7905211089	0.5720925437
922	0.790636144	0.5720126702
923	0.790636144	0.5719128595
924	0.7905211089	0.5718397783
925	0.7904060739	0.5717397531
926	0.7905211089	0.5716676606
927	0.7905211089	0.5715739995
928	0.790636144	0.5714967709
929	0.7904060739	0.5713995852
930	0.7904060739	0.5713135438
931	0.7904060739	0.5712241256
932	0.7904060739	0.5711251838
933	0.7904060739	0.5710436215
934	0.7905211089	0.5709588513
935	0.7905211089	0.5708593551
936	0.790636144	0.5707852535
937	0.790636144	0.5707160789
938	0.7905211089	0.5706315284
939	0.7904060739	0.5705361761
940	0.7902910388	0.5704602863
941	0.7904060739	0.5703689264
942	0.7904060739	0.5702865463
943	0.7905211089	0.5702059119
944	0.790636144	0.5701314682
945	0.790636144	0.5700409952
946	0.790636144	0.5699507417
947	0.7905211089	0.5698670644
948	0.790636144	0.5697794168
949	0.7907511791	0.5696924184
950	0.790636144	0.5696075272
951	0.7907511791	0.5695153326
952	0.7905211089	0.5694328025
953	0.7905211089	0.5693421742
954	0.7905211089	0.5692577868
955	0.7905211089	0.5691790748
956	0.7907511791	0.5691124307
957	0.7907511791	0.56903409
958	0.790636144	0.568963008
959	0.7905211089	0.5688731584
960	0.7908662142	0.5688076815
961	0.7907511791	0.5687192727
962	0.7907511791	0.5686402564
963	0.7907511791	0.5685606824
964	0.7907511791	0.568477253
965	0.7907511791	0.5684093221
966	0.790636144	0.5683159079
967	0.790636144	0.5682272137
968	0.790636144	0.5681427402
969	0.7907511791	0.5680676504
970	0.7908662142	0.5679863797
971	0.790636144	0.5679029207
972	0.7905211089	0.5678218235
973	0.7905211089	0.5677243349
974	0.7904060739	0.5676363032
975	0.7905211089	0.5675529812
976	0.7904060739	0.5674755231
977	0.7905211089	0.5673953842
978	0.7904060739	0.5673132215
979	0.7904060739	0.5672306375
980	0.7904060739	0.5671424705
981	0.7904060739	0.5670580844
982	0.790636144	0.5669835862
983	0.7905211089	0.5669008581
984	0.790636144	0.5668269654
985	0.7905211089	0.5667471116
986	0.7905211089	0.5666623782
987	0.7905211089	0.5665787215
988	0.7905211089	0.5664848191
989	0.790636144	0.5664126626
990	0.790636144	0.5663255624
991	0.790636144	0.5662489513
992	0.790636144	0.5661553478
993	0.790636144	0.5660654304
994	0.7907511791	0.5659883637
995	0.7908662142	0.5659086168
996	0.7907511791	0.5658345838
997	0.790636144	0.5657574759
998	0.7908662142	0.5656802611
999	0.7908662142	0.5656105512
1000	0.7908662142	0.5655372975
1001	0.7907511791	0.5654593359
1002	0.790636144	0.5653751508
1003	0.790636144	0.565280732
1004	0.7907511791	0.5651936819
1005	0.7907511791	0.5651175471
1006	0.7907511791	0.5650441284
1007	0.790636144	0.5649762463
1008	0.7907511791	0.5648995937
1009	0.790636144	0.5648237407
1010	0.790636144	0.5647280542
1011	0.790636144	0.5646460352
1012	0.790636144	0.5645639626
1013	0.790636144	0.5644678458
1014	0.790636144	0.5643769396
1015	0.790636144	0.5642881402
1016	0.790636144	0.5642039959
1017	0.7908662142	0.5641167456
1018	0.790636144	0.5640496804
1019	0.790636144	0.5639733904
1020	0.790636144	0.5638945741
1021	0.790636144	0.563835531
1022	0.7907511791	0.5637542289
1023	0.7907511791	0.5636668671
1024	0.7907511791	0.5635819917
1025	0.7907511791	0.5635028198
1026	0.7908662142	0.563411648
1027	0.7907511791	0.563336905
1028	0.7907511791	0.5632569995
1029	0.7907511791	0.5631799617
1030	0.7908662142	0.563114785
1031	0.790636144	0.563033317
1032	0.790636144	0.5629565041
1033	0.790636144	0.5628672872
1034	0.790636144	0.5627860829
1035	0.7905211089	0.5627101182
1036	0.790636144	0.562616811
1037	0.790636144	0.5625543658
1038	0.790636144	0.5624653843
1039	0.790636144	0.5623818749
1040	0.7905211089	0.5622974535
1041	0.7905211089	0.5622372245
1042	0.7904060739	0.562165786
1043	0.7904060739	0.5620910396
1044	0.7904060739	0.5620020289
1045	0.7904060739	0.5619296551
1046	0.7904060739	0.5618516448
1047	0.7905211089	0.5617627264
1048	0.7902910388	0.5616842402
1049	0.7904060739	0.5616028946
1050	0.7902910388	0.5615149266
1051	0.790636144	0.5614373109
1052	0.7905211089	0.5613671233
1053	0.7904060739	0.5612735494
1054	0.7905211089	0.5612047347
1055	0.7902910388	0.5611305836
1056	0.7904060739	0.5610516532
1057	0.7905211089	0.5609752621
1058	0.790636144	0.5609125836
1059	0.7907511791	0.5608535509
1060	0.7907511791	0.5607804125
1061	0.790636144	0.5606910321
1062	0.790636144	0.5606185119
1063	0.7905211089	0.5605489973
1064	0.7907511791	0.5604713651
1065	0.7907511791	0.5603963438
1066	0.790636144	0.5603221862
1067	0.7908662142	0.5602458665
1068	0.7905211089	0.5601633951
1069	0.790636144	0.5600987282
1070	0.790636144	0.5600147606
1071	0.7910962844	0.5599403371
1072	0.7914413896	0.5598563465
1073	0.7914413896	0.559780045
1074	0.7912113195	0.5596951839
1075	0.7914413896	0.5596304205
1076	0.7914413896	0.5595531326
1077	0.7914413896	0.559462067
1078	0.7909812493	0.5593739748
1079	0.7908662142	0.559298005
1080	0.7910962844	0.5592210582
1081	0.7909812493	0.5591358106
1082	0.7910962844	0.5590606616
1083	0.7908662142	0.558978927
1084	0.7908662142	0.5588924388
1085	0.7912113195	0.5588273068
1086	0.7910962844	0.5587466422
1087	0.7913263545	0.5586710095
1088	0.7916714598	0.5585971528
1089	0.79190153	0.558513672
1090	0.7916714598	0.558458051
1091	0.7916714598	0.558369409
1092	0.7917864949	0.5582778433
1093	0.7917864949	0.5581948339
1094	0.7917864949	0.5581192378
1095	0.7916714598	0.5580308419
1096	0.7917864949	0.5579480038
1097	0.7916714598	0.5578721003
1098	0.7912113195	0.5577910013
1099	0.7909812493	0.5577226528
1100	0.7913263545	0.5576484358
1101	0.7910962844	0.5575654546
1102	0.7916714598	0.5574951191
1103	0.7916714598	0.5574081238
1104	0.7910962844	0.557327727
1105	0.7910962844	0.557259764
1106	0.7916714598	0.5572002878
1107	0.7914413896	0.5571203426
1108	0.7910962844	0.5570318263
1109	0.7908662142	0.5569516413
1110	0.7910962844	0.5568809406
1111	0.79190153	0.556803877
1112	0.7910962844	0.55672419
1113	0.7909812493	0.5566342233
1114	0.7909812493	0.5565524244
1115	0.7914413896	0.5564801308
1116	0.7920165651	0.5564041975
1117	0.79190153	0.5563319012
1118	0.7917864949	0.556263796
1119	0.79190153	0.5561915742
1120	0.79190153	0.5561317439
1121	0.7917864949	0.5560449152
1122	0.79190153	0.5559880689
1123	0.79190153	0.5559045226
1124	0.7916714598	0.5558221884
1125	0.79190153	0.5557519816
1126	0.7917864949	0.5556916589
1127	0.79190153	0.5556246476
1128	0.79190153	0.5555481209
1129	0.7917864949	0.5554725201
1130	0.79190153	0.5554073221
1131	0.79190153	0.5553442054
1132	0.7917864949	0.5552683054
1133	0.7920165651	0.5551979428
1134	0.79190153	0.5551445385
1135	0.79190153	0.5550636251
1136	0.79190153	0.5549784715
1137	0.79190153	0.5549111898
1138	0.79190153	0.5548389868
1139	0.79190153	0.5547617216
1140	0.79190153	0.5546847876
1141	0.7917864949	0.5546039525
1142	0.7917864949	0.5545272374
1143	0.79190153	0.5544678406
1144	0.7920165651	0.5544132914
1145	0.7920165651	0.5543490268
1146	0.7920165651	0.5542759189
1147	0.7920165651	0.5542036047
1148	0.7920165651	0.5541356259
1149	0.7920165651	0.5540645944
1150	0.7920165651	0.5539890793
1151	0.7920165651	0.5539229898
1152	0.7921316001	0.553843177
1153	0.7921316001	0.5537813055
1154	0.7922466352	0.5537041679
1155	0.7922466352	0.5536318279
1156	0.7921316001	0.5535568853
1157	0.7922466352	0.5534848738
1158	0.7922466352	0.5534163047
1159	0.7921316001	0.553358379
1160	0.7922466352	0.5532776688
1161	0.7922466352	0.5532088178
1162	0.7922466352	0.5531324832
1163	0.7922466352	0.5530656015
1164	0.7922466352	0.5529917497
1165	0.7922466352	0.5529244591
1166	0.7922466352	0.5528626968
1167	0.7923616703	0.5527838344
1168	0.7922466352	0.552723498
1169	0.7924767054	0.552644525
1170	0.7924767054	0.5525604451
1171	0.7924767054	0.5524816196
1172	0.7924767054	0.552407898
1173	0.7923616703	0.5523361293
1174	0.7923616703	0.5522706117
1175	0.7923616703	0.5521991159
1176	0.7923616703	0.5521199955
1177	0.7922466352	0.5520726594
1178	0.7922466352	0.5520001406
1179	0.7922466352	0.5519441224
1180	0.7922466352	0.551867418
1181	0.7922466352	0.5517941399
1182	0.7922466352	0.551731092
1183	0.7923616703	0.5516549797
1184	0.7923616703	0.5515878974
1185	0.7923616703	0.5515133924
1186	0.7923616703	0.5514367074
1187	0.7924767054	0.5513595261
1188	0.7923616703	0.5512819355
1189	0.7924767054	0.5512088285
1190	0.7924767054	0.5511426507
1191	0.7924767054	0.5510765578
1192	0.7923616703	0.5510162131
1193	0.7923616703	0.5509373516
1194	0.7925917405	0.5508819664
1195	0.7925917405	0.5508015132
1196	0.7924767054	0.5507317184
1197	0.7924767054	0.550646584
1198	0.7924767054	0.5505743354
1199	0.7923616703	0.550500908
1200	0.7924767054	0.5504429093
1201	0.7924767054	0.5503873421
1202	0.7922466352	0.5503100531
1203	0.7923616703	0.5502335485
1204	0.7927067756	0.550170394
1205	0.7925917405	0.5501047564
1206	0.7925917405	0.5500233028
1207	0.7927067756	0.5499671806
1208	0.7925917405	0.5499017337
1209	0.7925917405	0.5498329552
1210	0.7925917405	0.549766377
1211	0.7924767054	0.549707874
1212	0.7924767054	0.5496397728
1213	0.7924767054	0.5495750011
1214	0.7924767054	0.5495082825
1215	0.7924767054	0.5494314035
1216	0.7925917405	0.549349324
1217	0.7924767054	0.5492899861
1218	0.7925917405	0.5492210268
1219	0.7927067756	0.5491525929
1220	0.7925917405	0.5490912065
1221	0.7927067756	0.5490343447
1222	0.7927067756	0.5489726981
1223	0.7927067756	0.5488983403
1224	0.7925917405	0.5488308254
1225	0.7927067756	0.548761783
1226	0.7928218107	0.5486997655
1227	0.7928218107	0.5486247594
1228	0.7928218107	0.5485437194
1229	0.7927067756	0.5484760237
1230	0.7927067756	0.5483995511
1231	0.7927067756	0.5483308032
1232	0.7927067756	0.5482590837
1233	0.7927067756	0.548198362
1234	0.7927067756	0.548132078
1235	0.7928218107	0.5480642576
1236	0.7928218107	0.5479984534
1237	0.7928218107	0.5479175125
1238	0.7929368457	0.5478569205
1239	0.7928218107	0.5477717961
1240	0.7925917405	0.5476967925
1241	0.7925917405	0.5476206714
1242	0.7929368457	0.5475589717
1243	0.7930518808	0.547499088
1244	0.7929368457	0.5474376662
1245	0.7928218107	0.5473685292
1246	0.7929368457	0.5472968457
1247	0.7929368457	0.5472308998
1248	0.7928218107	0.5471791464
1249	0.7929368457	0.5471306388
1250	0.7928218107	0.5470489763
1251	0.7928218107	0.5469697665
1252	0.7928218107	0.5469062121
1253	0.7928218107	0.5468304737
1254	0.7928218107	0.5467782936
1255	0.7928218107	0.5467171665
1256	0.7928218107	0.5466413551
1257	0.7928218107	0.546579013
1258	0.7928218107	0.5465194216
1259	0.7928218107	0.5464515011
1260	0.7929368457	0.5463972946
1261	0.7929368457	0.54633686
1262	0.7929368457	0.5462642592
1263	0.7929368457	0.5462021881
1264	0.7929368457	0.5461366898
1265	0.7929368457	0.5460708996
1266	0.7929368457	0.5459942215
1267	0.7929368457	0.5459363906
1268	0.7929368457	0.5458673494
1269	0.7929368457	0.54578829
1270	0.7930518808	0.5457310591
1271	0.7930518808	0.5456607857
1272	0.7929368457	0.5455895447
1273	0.7929368457	0.5455315233
1274	0.7929368457	0.5454653112
1275	0.7929368457	0.5453911189
1276	0.7929368457	0.5453358649
1277	0.7929368457	0.5452657868
1278	0.7930518808	0.545208085
1279	0.7930518808	0.5451352017
1280	0.7930518808	0.5450729997
1281	0.7930518808	0.5450088702
1282	0.7930518808	0.5449469563
1283	0.7931669159	0.5448813129
1284	0.7930518808	0.5448113813
1285	0.7930518808	0.5447491074
1286	0.7930518808	0.544682972
1287	0.7931669159	0.5446152468
1288	0.7931669159	0.5445458085
1289	0.7930518808	0.544499204
1290	0.7930518808	0.5444299576
1291	0.7929368457	0.5443643419
1292	0.7929368457	0.5442981363
1293	0.7929368457	0.5442416519
1294	0.7929368457	0.5441669863
1295	0.7929368457	0.544097396
1296	0.7929368457	0.5440293708
1297	0.7931669159	0.5439561421
1298	0.793281951	0.5438859125
1299	0.7931669159	0.5438208641
1300	0.793281951	0.5437702041
1301	0.793281951	0.5437133202
1302	0.793281951	0.5436423902
1303	0.793281951	0.543589936
1304	0.793281951	0.5435139258
1305	0.7933969861	0.5434613182
1306	0.7935120212	0.5433947975
1307	0.7935120212	0.543332394
1308	0.7933969861	0.5432797783
1309	0.7933969861	0.543221856
1310	0.7933969861	0.5431631834
1311	0.793281951	0.5431001535
1312	0.7933969861	0.543041054
1313	0.793281951	0.542972658
1314	0.793281951	0.5429091789
1315	0.7933969861	0.5428434494
1316	0.793281951	0.5427877835
1317	0.7933969861	0.5427360504
1318	0.793281951	0.542662126
1319	0.7933969861	0.5426015897
1320	0.793281951	0.5425387454
1321	0.7933969861	0.5424893218
1322	0.7933969861	0.5424223189
1323	0.7935120212	0.5423505834
1324	0.7936270563	0.5422938412
1325	0.7935120212	0.5422293873
1326	0.7936270563	0.5421590318
1327	0.7936270563	0.5421003624
1328	0.7936270563	0.5420255797
1329	0.7936270563	0.5419734465
1330	0.7936270563	0.541901101
1331	0.7936270563	0.5418428567
1332	0.7936270563	0.5417758297
1333	0.7936270563	0.5417129433
1334	0.7936270563	0.5416574347
1335	0.7935120212	0.5416079755
1336	0.7935120212	0.5415575008
1337	0.7935120212	0.5414933443
1338	0.7935120212	0.5414283322
1339	0.7935120212	0.5413657383
1340	0.7935120212	0.5413045424
1341	0.7935120212	0.5412486447
1342	0.7936270563	0.5411830032
1343	0.7936270563	0.5411264538
1344	0.7935120212	0.5410585091
1345	0.7935120212	0.5409805681
1346	0.7935120212	0.5409089538
1347	0.7935120212	0.5408535652
1348	0.7935120212	0.5407900168
1349	0.7933969861	0.5407302552
1350	0.7933969861	0.5406628605
1351	0.7933969861	0.5405915904
1352	0.7935120212	0.5405240406
1353	0.7935120212	0.5404637042
1354	0.7935120212	0.5404125517
1355	0.7933969861	0.5403506173
1356	0.7933969861	0.5402833866
1357	0.7935120212	0.5402195534
1358	0.7935120212	0.5401639733
1359	0.7933969861	0.5401069724
1360	0.7933969861	0.5400430503
1361	0.7933969861	0.5399733917
1362	0.7933969861	0.5399131013
1363	0.7933969861	0.5398440116
1364	0.7933969861	0.5397728197
1365	0.793281951	0.5397065236
1366	0.793281951	0.5396585847
1367	0.793281951	0.5395856195
1368	0.793281951	0.5395235776
1369	0.793281951	0.5394470649
1370	0.793281951	0.5393897015
1371	0.793281951	0.5393353548
1372	0.7933969861	0.53928204
1373	0.7933969861	0.5392277823
1374	0.7933969861	0.5391718893
1375	0.7933969861	0.5391093849
1376	0.7933969861	0.5390457255
1377	0.7931669159	0.5389790472
1378	0.793281951	0.5389156205
1379	0.7931669159	0.5388642527
1380	0.793281951	0.5387999433
1381	0.7931669159	0.5387456987
1382	0.7931669159	0.5386876407
1383	0.793281951	0.5386366984
1384	0.793281951	0.5385826351
1385	0.793281951	0.5385216362
1386	0.793281951	0.538473353
1387	0.793281951	0.5384066612
1388	0.793281951	0.5383527614
1389	0.7933969861	0.5382926942
1390	0.793281951	0.5382402622
1391	0.793281951	0.5381811105
1392	0.793281951	0.5381189846
1393	0.793281951	0.5380674743
1394	0.793281951	0.5380049595
1395	0.7931669159	0.5379357646
1396	0.7931669159	0.5378778691
1397	0.793281951	0.5378319517
1398	0.793281951	0.5377862435
1399	0.793281951	0.5377272009
1400	0.793281951	0.537674888
1401	0.7931669159	0.5376057928
1402	0.7931669159	0.5375443583
1403	0.7931669159	0.5374870846
1404	0.793281951	0.5374325059
1405	0.793281951	0.5373736731
1406	0.793281951	0.537315059
1407	0.793281951	0.5372638024
1408	0.7933969861	0.5372040712
1409	0.7933969861	0.5371448257
1410	0.7933969861	0.5370853338
1411	0.7933969861	0.5370208314
1412	0.7933969861	0.5369741932
1413	0.7933969861	0.5369301411
1414	0.7933969861	0.5368749228
1415	0.7933969861	0.5368267609
1416	0.7933969861	0.5367621171
1417	0.7933969861	0.536702332
1418	0.793281951	0.5366582571
1419	0.793281951	0.5366018288
1420	0.793281951	0.5365444492
1421	0.793281951	0.5364829045
1422	0.793281951	0.5364251392
1423	0.793281951	0.5363668203
1424	0.793281951	0.5363055364
1425	0.7933969861	0.5362418195
1426	0.7933969861	0.5361765189
1427	0.793281951	0.5361143408
1428	0.7933969861	0.5360583641
1429	0.7933969861	0.5360110961
1430	0.7935120212	0.5359503983
1431	0.7933969861	0.535893597
1432	0.7933969861	0.535825053
1433	0.7933969861	0.5357640948
1434	0.7933969861	0.5357176195
1435	0.7935120212	0.5356514628
1436	0.7933969861	0.5355944078
1437	0.7935120212	0.5355399056
1438	0.7933969861	0.5354813676
1439	0.7933969861	0.5354133868
1440	0.7933969861	0.5353449514
1441	0.7933969861	0.5352813162
1442	0.7933969861	0.5352295239
1443	0.7933969861	0.5351734677
1444	0.7933969861	0.5351231936
1445	0.7933969861	0.5350579636
1446	0.7933969861	0.5350051058
1447	0.7933969861	0.5349477637
1448	0.7933969861	0.5348835886
1449	0.7933969861	0.5348215468
1450	0.793281951	0.5347602024
1451	0.7933969861	0.5347005003
1452	0.7933969861	0.5346432686
1453	0.7933969861	0.5345863687
1454	0.7935120212	0.5345297012
1455	0.793281951	0.5344781577
1456	0.7935120212	0.5344253847
1457	0.793281951	0.5343558863
1458	0.7935120212	0.5343004478
1459	0.7935120212	0.5342427815
1460	0.7933969861	0.5341894875
1461	0.793281951	0.5341312158
1462	0.7935120212	0.5340817586
1463	0.7933969861	0.5340227242
1464	0.7933969861	0.5339580006
1465	0.793281951	0.5339014724
1466	0.793281951	0.5338391855
1467	0.793281951	0.533780679
1468	0.793281951	0.5337277512
1469	0.7933969861	0.5336706589
1470	0.793281951	0.5336174922
1471	0.793281951	0.5335605191
1472	0.793281951	0.5335052683
1473	0.793281951	0.5334433336
1474	0.793281951	0.5333843919
1475	0.793281951	0.5333265556
1476	0.793281951	0.5332697409
1477	0.793281951	0.5332091391
1478	0.793281951	0.5331482139
1479	0.793281951	0.5330914651
1480	0.793281951	0.5330270101
1481	0.793281951	0.5329722072
1482	0.7933969861	0.5329229876
1483	0.7931669159	0.5328783352
1484	0.7931669159	0.5328284734
1485	0.7931669159	0.5327646736
1486	0.7930518808	0.5327105081
1487	0.7930518808	0.5326537589
1488	0.7931669159	0.532602293
1489	0.7931669159	0.5325526559
1490	0.7931669159	0.5325023168
1491	0.7935120212	0.5324405038
1492	0.7935120212	0.5323918077
1493	0.7933969861	0.5323334562
1494	0.7936270563	0.53227692
1495	0.7937420913	0.532224075
1496	0.7937420913	0.532156653
1497	0.7935120212	0.5321098404
1498	0.7937420913	0.5320640392
1499	0.7937420913	0.5320042038
1500	0.7937420913	0.5319526717
